CODE,PRODUCTO,TIPO_CARROCERIA,COMBUSTIBLE,Potencia,TRANS,FORMA_PAGO,ESTADO_CIVIL,GENERO,OcupaciOn,PROVINCIA,Campanna1,Campanna2,Campanna3,Zona_Renta,REV_Garantia,Averia_grave,QUEJA_CAC,COSTE_VENTA,km_anno,Mas_1_coche,Revisiones,Edad_Cliente,Tiempo
3872,1,0,1,2,1,2,0,0,1,24,0,0,0,2,1,3,0,5732,10201,0,2,39,0
3899,1,0,1,2,1,2,3,0,1,15,0,0,0,2,1,3,0,5732,15607,0,2,61,0
3920,1,0,0,2,1,1,3,0,1,7,1,1,0,4,1,3,1,2699,8128,0,5,61,0
3955,1,0,0,2,1,3,0,0,1,39,0,1,0,0,0,3,0,2699,15599,1,4,47,7
3956,1,0,0,2,1,0,0,1,1,8,0,1,0,0,0,3,0,2699,9630,1,4,21,6
3962,1,0,0,2,1,1,3,1,1,32,0,0,0,1,1,3,0,2699,14714,0,4,48,0
3973,1,0,0,2,1,0,3,0,1,11,0,0,0,2,0,3,1,2699,0,0,2,30,0
3974,1,0,0,2,1,0,0,1,1,8,1,1,0,0,1,3,0,2699,6992,0,2,49,0
3992,1,0,0,2,1,3,3,0,1,19,0,0,0,0,1,2,1,6097,12144,0,3,56,0
3994,1,0,0,2,1,0,0,1,1,8,0,0,0,1,0,3,0,4199,0,0,3,27,0
3995,1,0,0,2,1,0,3,0,1,29,0,0,0,1,0,2,1,3513,3794,0,4,51,0
4017,1,0,0,2,1,0,0,0,1,32,0,0,0,4,0,3,0,4433,12874,0,3,37,0
4034,1,0,0,2,1,3,0,0,1,39,0,1,0,4,0,3,0,4199,9930,0,3,48,0
4049,1,0,0,2,1,0,2,0,1,8,1,0,0,0,1,3,0,4877,12753,0,4,55,0
4074,1,0,0,2,1,1,0,1,1,33,1,0,0,1,1,3,0,7126,6146,1,2,42,10
4094,1,0,0,2,1,1,3,1,1,16,0,0,0,2,0,3,0,7126,10949,1,3,58,6
4139,1,0,0,2,1,3,0,1,1,32,0,1,0,0,0,3,0,3952,10476,0,4,41,0
4150,1,0,0,2,1,3,0,1,1,9,0,1,0,1,1,3,0,3513,8719,0,4,38,0
4183,1,0,0,2,1,1,0,0,1,49,0,0,0,0,1,3,0,4199,16483,0,4,69,0
4199,1,0,0,2,1,3,0,1,1,43,0,0,0,1,0,3,1,4199,11897,0,2,55,0
4206,1,0,0,2,1,0,3,1,1,22,1,1,0,2,1,1,0,3513,11646,0,3,61,0
4217,1,0,0,2,1,0,0,1,1,19,0,0,0,2,0,3,0,3220,0,0,4,35,0
4229,1,0,0,2,1,3,0,0,1,32,0,0,0,1,1,3,0,3513,6464,0,4,43,0
4243,1,0,0,2,1,0,0,0,1,47,0,0,0,1,0,3,0,6097,15585,1,2,62,6
4255,1,0,0,2,1,0,0,1,1,32,0,1,0,0,1,3,1,4683,10867,1,2,48,8
4264,1,0,0,2,1,2,1,1,1,0,0,0,0,0,1,3,0,5548,9174,0,2,37,0
4267,1,0,0,2,1,2,0,1,1,8,0,0,0,0,1,3,0,5548,14390,1,2,59,10
4278,1,0,0,2,1,3,0,0,1,7,1,0,0,2,0,2,1,3220,0,0,4,35,0
4319,1,0,0,2,1,2,3,1,1,32,0,1,0,4,1,3,0,5548,14088,0,3,55,0
4327,1,0,0,2,1,2,0,1,1,33,1,0,0,1,1,3,0,5548,3232,0,2,59,0
4363,1,5,0,1,1,0,3,1,1,33,0,0,0,0,1,3,0,1750,18814,0,1,62,0
4397,1,5,0,2,1,3,0,0,1,15,1,0,0,2,1,3,0,3453,10162,1,2,47,7
4407,1,5,0,2,1,0,0,1,1,46,1,0,0,1,1,3,0,3453,12948,1,3,51,8
4429,1,5,0,2,1,3,0,0,1,48,1,0,0,0,1,0,0,1750,13847,1,2,55,6
4441,1,5,0,2,1,2,0,1,1,22,1,0,0,1,1,1,0,2615,1576,0,3,59,0
4468,1,5,0,2,1,2,0,1,1,32,1,0,0,0,1,3,0,2464,7535,1,3,56,6
4474,1,5,0,2,1,0,0,1,1,4,0,0,0,2,1,3,0,1750,10395,0,1,43,0
4475,1,5,0,2,1,0,0,1,1,11,0,0,0,2,0,3,0,1750,0,0,3,60,0
4489,1,5,0,2,1,2,3,1,1,24,1,0,0,2,1,3,1,2464,10100,0,1,44,0
4543,1,5,0,2,1,2,3,0,1,38,1,0,0,2,1,3,0,2464,15245,0,2,42,0
4567,1,5,0,2,1,2,0,1,1,8,1,0,0,2,1,3,0,2464,12586,0,2,40,0
4593,1,5,0,2,1,3,0,1,1,32,0,0,0,1,1,3,0,1750,7377,0,3,44,0
4609,1,5,0,2,1,2,0,0,1,52,1,0,0,4,1,0,0,2464,20221,0,2,39,0
4637,1,5,0,2,1,3,3,1,1,50,1,0,0,0,1,3,0,3453,11790,1,2,46,7
4652,1,5,0,2,1,2,0,1,1,45,1,0,0,4,1,3,0,4068,11682,1,2,41,8
4677,1,5,0,2,1,0,0,1,1,32,1,0,0,1,1,3,1,1750,15269,0,2,48,0
4685,1,5,0,2,1,2,0,1,1,48,1,0,0,0,1,3,0,4304,10168,0,2,55,0
4738,1,0,0,1,1,3,0,1,1,40,0,1,0,0,1,2,1,1750,11915,0,3,56,0
4753,1,0,0,1,1,2,0,1,1,9,1,0,0,1,1,3,0,4750,13567,1,3,56,9
4788,1,0,0,1,1,2,0,1,1,32,1,0,0,1,1,3,0,2464,3781,0,2,40,0
4831,1,0,0,1,1,2,0,1,1,28,1,0,0,2,1,3,0,2615,15655,0,3,38,0
4840,1,0,0,1,1,0,0,1,1,32,0,0,0,4,1,3,0,1750,7506,0,1,61,0
4859,1,0,0,1,1,2,0,1,1,47,1,0,0,4,1,3,1,2615,12488,0,4,39,0
4877,1,0,0,1,1,2,3,1,1,30,1,0,0,2,1,2,1,2464,7967,0,2,38,0
4903,1,0,0,1,1,0,0,1,1,48,0,1,0,1,1,3,0,2670,7295,0,3,47,0
4907,1,0,0,1,1,2,0,0,1,28,1,0,0,0,1,3,0,2615,16595,1,3,52,8
4908,1,0,0,1,1,2,0,1,1,0,1,0,0,1,1,3,0,2615,8099,0,2,48,0
4923,1,0,0,1,1,3,0,0,1,2,0,0,0,4,1,3,0,1750,6457,0,1,59,0
4947,1,0,0,1,1,2,0,1,1,48,1,0,0,2,1,3,0,2464,8799,0,2,61,0
4963,1,0,0,1,1,0,0,1,1,45,0,1,0,1,1,3,0,1750,4386,0,3,39,0
4971,1,0,0,1,1,2,0,1,1,22,1,0,0,1,1,3,0,2464,10021,0,2,42,0
4986,1,0,0,1,1,2,3,1,1,2,1,0,0,0,1,3,0,2464,20322,0,2,58,0
4992,1,0,0,1,1,3,0,1,1,19,0,0,0,0,1,3,0,3590,9546,0,2,39,0
5025,1,0,0,2,1,3,0,1,1,3,0,1,0,0,1,2,1,1750,10008,0,4,58,0
5028,1,0,0,2,1,0,0,0,1,2,0,0,0,0,1,3,0,1750,2680,1,2,44,4
5040,1,0,0,2,1,3,0,1,1,7,1,0,0,4,1,2,1,3453,18030,1,2,39,9
5054,1,0,0,2,1,2,0,0,1,32,1,0,0,0,1,1,0,2615,18307,1,2,54,8
5059,1,0,0,2,1,0,2,1,1,19,0,0,0,1,1,3,0,1750,7266,0,3,50,0
5083,1,0,0,2,1,2,0,0,1,19,1,0,0,1,1,0,0,2464,4600,0,2,45,0
5114,1,0,0,2,1,3,0,1,1,37,0,0,0,2,1,0,0,1446,19048,0,2,40,0
5118,1,0,0,2,1,2,0,0,1,32,1,0,0,4,1,3,0,2615,28057,0,3,46,0
5134,1,0,0,2,1,2,0,1,1,52,1,1,0,0,1,3,0,2615,15250,0,3,56,0
5142,1,0,0,2,1,0,0,1,1,32,0,0,0,1,1,3,0,1750,17716,0,2,53,0
5151,1,0,0,2,1,2,0,1,1,19,1,1,0,2,1,3,0,2615,5183,0,3,58,0
5162,1,0,0,2,1,2,0,1,1,48,1,0,0,0,1,3,0,2615,8063,0,2,48,0
5182,1,0,0,2,1,0,0,1,1,35,0,0,0,1,1,3,0,1750,14167,0,4,49,0
5193,1,0,0,2,1,2,0,0,1,8,1,0,0,2,1,1,0,3696,30356,1,2,57,6
5213,1,0,0,2,1,3,0,1,1,40,0,0,0,1,1,3,1,1750,15076,0,2,47,0
5217,1,0,0,2,1,0,0,0,1,8,1,0,0,1,1,2,1,1750,12176,0,2,42,0
5247,1,0,0,2,1,2,0,1,1,12,1,0,0,0,1,0,0,3513,11800,0,2,38,0
5248,1,0,0,2,1,2,0,1,1,27,1,0,0,0,1,2,1,2615,8590,0,2,46,0
5261,1,0,0,2,1,2,3,0,1,48,1,0,0,2,1,1,0,2615,15208,0,2,38,0
5264,1,0,0,2,1,3,0,1,1,4,0,0,0,2,1,3,0,1750,5638,0,3,44,0
5293,1,0,0,2,1,2,0,1,1,48,1,0,0,1,1,3,0,2464,14635,0,2,60,0
5339,1,0,0,2,1,3,0,1,1,22,0,1,0,0,1,3,0,2625,33017,0,2,44,0
5366,1,0,0,2,1,2,0,1,1,3,1,0,0,2,1,3,0,2615,8961,0,3,48,0
5389,1,0,0,2,1,3,0,1,1,2,0,0,0,4,1,3,0,1750,22962,0,3,55,0
5392,1,0,0,2,1,0,0,1,1,4,0,0,0,1,1,3,0,1750,13789,0,2,56,0
5393,1,0,0,2,1,2,0,0,1,47,1,0,0,2,1,3,0,2464,18448,0,2,52,0
5407,1,0,0,2,1,2,0,1,1,48,1,0,0,1,1,3,0,2464,14353,0,2,58,0
5427,1,0,0,2,1,3,0,1,1,32,0,0,0,1,1,3,0,1750,12207,0,1,58,0
5470,1,0,0,2,1,2,0,1,1,4,1,0,0,4,1,3,0,2464,13623,0,1,50,0
5471,1,0,0,2,1,2,0,1,1,52,1,0,0,1,1,3,0,2464,7671,0,2,38,0
5478,1,0,0,2,1,2,0,1,1,8,1,0,0,0,1,3,0,2464,16290,0,2,41,0
5482,1,0,0,2,1,0,0,0,1,4,1,0,0,2,1,3,1,3453,11196,0,2,52,0
5513,1,0,0,2,1,3,0,1,1,27,0,0,0,2,1,3,0,1750,9911,0,2,49,0
5524,1,0,0,2,1,3,3,1,1,32,0,0,0,0,1,3,0,1750,11643,1,2,40,6
5568,1,0,0,2,1,3,0,1,1,4,1,0,0,0,1,3,0,1750,5889,0,2,42,0
5634,1,0,0,2,1,3,0,0,1,4,0,0,0,0,1,3,0,1750,9004,1,2,28,5
5666,1,0,0,2,1,0,0,1,1,48,0,0,0,4,1,2,1,1446,18250,0,2,27,0
5672,1,0,0,2,1,0,0,0,1,27,0,0,0,4,1,3,0,2322,15521,0,2,62,0
5705,1,0,0,2,1,2,3,1,1,9,1,0,0,2,1,3,0,2464,10419,0,1,47,0
5709,1,0,0,2,1,2,0,1,1,48,1,0,0,0,1,3,0,2464,13197,1,1,45,7
5741,1,0,0,2,1,2,0,1,1,8,1,0,1,0,1,3,0,3453,13487,1,2,60,8
5782,1,0,0,2,1,2,0,1,1,29,1,0,0,2,1,3,1,2160,17234,0,2,62,0
5881,1,0,0,0,1,0,3,1,1,19,1,0,0,0,1,0,0,3353,26397,1,2,60,10
5888,1,0,0,0,1,2,0,1,1,43,1,0,0,0,1,2,1,2548,12921,1,3,53,7
5893,1,0,0,0,1,0,0,1,1,30,0,0,0,4,1,3,0,1684,18347,0,1,55,0
5917,1,0,0,0,1,2,0,1,1,8,1,0,0,2,1,2,1,2398,11927,0,2,61,0
5936,1,0,0,0,1,2,0,1,1,32,1,0,0,1,1,3,0,2766,47190,0,2,42,0
5954,1,5,1,2,1,3,3,1,1,39,1,0,0,4,1,2,1,4593,16771,1,3,67,10
5975,1,5,1,2,1,0,0,1,1,8,1,0,0,0,1,2,1,2510,15233,0,2,61,0
5977,1,5,1,2,1,2,0,1,1,32,1,0,0,0,1,0,1,5890,10731,1,3,52,10
5988,1,5,1,2,1,3,0,0,1,4,0,0,0,0,1,1,0,2510,22589,1,2,53,9
5996,1,5,1,2,1,0,0,1,1,32,1,0,0,1,1,2,1,2510,15202,0,3,56,0
5997,1,5,1,2,1,2,3,1,1,32,1,1,0,0,1,2,1,5062,57587,0,1,40,0
6078,1,5,1,2,1,3,0,0,1,43,0,0,0,2,1,1,0,2510,22574,0,2,44,0
6109,1,5,1,2,1,2,0,1,1,12,1,0,0,2,0,2,1,3226,0,0,2,70,0
6154,1,5,1,2,1,2,0,0,1,37,1,0,0,4,1,0,0,3226,13827,0,2,58,0
6187,1,5,1,2,1,2,3,1,1,31,1,0,0,2,1,0,0,3226,15748,0,2,57,0
6193,1,5,1,2,1,2,2,1,1,6,1,0,0,2,1,2,1,5208,25617,1,1,40,7
6204,1,5,1,2,1,3,0,0,1,16,1,0,0,2,1,1,0,4593,31828,1,2,55,7
6215,1,5,1,2,1,0,0,1,1,13,0,0,0,2,1,1,0,2510,22740,0,2,62,0
6227,1,5,1,2,1,3,3,0,1,35,1,0,0,1,1,2,1,4593,23908,1,2,39,6
6250,1,5,1,2,1,2,0,1,1,48,1,0,0,2,1,2,1,3597,19117,0,2,41,0
6256,1,5,1,2,1,0,0,0,1,45,0,1,0,0,1,2,1,4350,26467,0,2,51,0
6258,1,5,1,2,1,0,0,1,1,8,1,0,0,0,1,1,0,2510,4866,1,2,61,5
6277,1,5,1,2,1,3,3,1,1,35,1,0,0,2,1,3,0,2510,13833,0,2,52,0
6281,1,5,1,2,1,3,3,1,1,3,0,0,0,2,1,3,0,2510,18821,0,2,42,0
6343,1,5,1,2,1,0,0,0,1,26,0,0,0,0,1,3,0,2878,9329,1,2,51,6
6354,1,5,1,2,1,0,3,1,1,32,0,0,0,1,1,3,1,2510,4423,0,1,62,0
6361,1,5,1,2,1,2,0,1,1,48,1,0,1,0,1,3,0,5145,20884,1,1,54,6
6370,1,5,1,2,1,0,0,0,1,10,0,0,0,0,0,3,0,2738,0,1,2,31,4
6378,1,5,1,2,1,2,3,1,1,2,1,0,0,1,1,3,0,2920,25872,0,2,38,0
6391,1,5,1,2,1,3,0,1,1,32,0,0,0,1,1,3,0,2878,17070,0,1,52,0
6399,1,5,1,2,1,2,0,1,1,47,1,0,0,4,1,3,0,3452,26275,0,2,43,0
6406,1,5,1,2,1,0,0,1,1,10,0,0,0,2,1,3,0,3651,36206,0,0,38,0
6425,1,5,1,2,1,2,0,1,1,4,1,0,1,2,1,0,0,4935,25514,1,1,58,7
6450,1,5,1,2,1,3,3,1,1,6,0,0,0,0,0,3,0,2510,0,1,1,23,4
6460,1,5,1,2,1,2,3,1,1,40,1,0,0,2,0,2,1,3226,0,0,2,52,0
6482,1,5,1,2,1,0,0,1,1,20,0,0,0,1,0,3,0,274,0,0,1,25,0
6491,1,5,1,2,1,2,3,1,1,32,1,0,0,4,1,3,0,6006,29683,1,1,41,9
6493,1,5,1,2,1,2,0,1,1,20,0,0,1,4,0,3,0,3089,0,0,0,69,0
6560,1,5,1,2,1,2,0,1,1,8,0,0,1,1,0,3,0,3089,0,0,1,43,0
6584,1,5,1,2,1,2,0,1,1,37,1,0,1,0,1,3,0,4593,36033,1,2,46,7
6587,1,5,1,2,1,0,3,1,1,32,0,0,0,4,0,3,0,2510,0,0,1,67,0
6615,1,5,1,2,1,3,0,1,1,11,0,0,0,4,0,3,0,2510,0,0,1,50,0
6633,1,5,1,2,1,0,0,1,1,20,0,0,0,4,0,3,0,2434,0,0,1,64,0
6640,1,5,1,2,1,2,0,1,1,16,0,0,1,4,0,3,0,3089,0,0,1,65,0
6649,1,5,1,2,1,2,0,0,1,8,1,0,1,4,0,3,0,3954,0,0,1,64,0
6654,1,5,1,2,1,2,0,1,1,8,1,0,1,4,0,3,0,3954,0,0,0,29,0
6683,1,5,1,2,1,2,0,1,1,50,1,0,1,4,0,3,0,3954,0,0,1,41,0
6689,1,5,1,2,1,2,0,0,1,0,0,0,1,4,0,3,0,3954,0,0,0,28,0
6700,1,5,1,2,1,2,3,1,1,32,1,0,1,4,0,3,0,3954,0,0,1,58,0
6712,1,0,1,2,1,3,0,0,1,20,1,0,0,0,1,1,1,4593,22505,1,2,39,6
6732,1,0,1,2,1,0,3,1,1,32,0,1,0,0,1,2,1,2510,4230,1,2,42,5
6743,1,0,1,2,1,3,0,1,1,32,0,0,0,4,1,2,1,2510,16024,0,2,52,0
6744,1,0,1,2,1,2,0,1,1,29,1,0,0,0,1,2,1,5890,4281,1,3,38,8
6748,1,0,1,2,1,2,0,1,1,43,1,0,0,0,1,2,1,5890,18647,1,2,61,6
6782,1,0,1,2,1,2,0,1,1,30,1,0,0,2,1,0,1,3226,28828,0,2,41,0
6895,1,0,1,2,1,2,2,0,1,8,1,0,0,2,1,2,1,3375,18070,0,3,60,0
6900,1,0,1,2,1,3,0,1,1,31,1,0,0,4,1,0,0,4593,23860,1,2,48,6
6901,1,0,1,2,1,0,3,1,1,3,0,0,0,2,1,1,0,4350,17004,0,2,57,0
6906,1,0,1,2,1,2,3,1,1,19,1,0,0,0,1,0,0,3226,13102,0,3,54,0
6910,1,0,1,2,1,2,3,0,1,25,1,0,0,2,1,1,1,4838,36366,1,3,48,7
6921,1,0,1,2,1,3,3,1,1,27,1,0,0,2,1,0,1,3765,30278,1,1,51,6
6928,1,0,1,2,1,0,3,1,1,32,0,0,0,0,1,0,0,3765,32186,1,1,47,6
6955,1,0,1,2,1,2,3,1,1,37,1,0,0,2,1,2,1,3375,19869,0,2,40,0
6988,1,0,1,2,1,3,0,1,1,39,1,0,0,2,1,1,0,4593,23117,1,3,55,6
7017,1,0,1,2,1,2,0,0,1,27,1,0,0,1,1,2,1,3375,16342,0,2,44,0
7036,1,0,1,2,1,0,0,1,1,8,1,0,0,2,1,1,0,2510,22802,0,3,42,0
7047,1,0,1,2,1,0,1,1,1,46,1,1,0,4,1,2,1,2510,11937,0,2,39,0
7049,1,0,1,2,1,0,0,1,1,21,1,0,0,0,1,2,1,2510,25898,0,2,40,0
7088,1,0,1,2,1,0,0,1,1,32,1,0,0,0,1,1,0,2510,20025,1,2,59,8
7108,1,0,1,2,1,2,3,0,1,32,1,0,0,1,1,1,0,3226,19523,0,1,57,0
7180,1,0,1,2,1,3,3,0,1,27,1,0,0,2,1,0,0,5145,19915,1,2,43,6
7182,1,0,1,2,1,3,3,1,1,32,1,0,0,2,1,2,1,4593,17986,1,2,60,10
7189,1,0,1,2,1,2,0,1,1,35,1,0,0,0,1,2,1,5666,10782,1,2,58,9
7208,1,0,1,2,1,2,0,0,1,32,1,0,0,0,1,1,0,3594,12038,0,2,54,0
7220,1,0,1,2,1,3,3,1,1,5,1,0,0,0,1,0,0,4593,22845,1,2,53,6
7227,1,0,1,2,1,2,3,1,1,32,1,0,0,1,1,1,0,3594,6982,0,2,62,0
7248,1,0,1,2,1,0,0,1,1,26,0,0,0,1,1,1,0,2510,24638,0,2,54,0
7304,1,0,1,2,1,2,0,1,1,32,1,0,0,1,1,1,0,5666,13807,1,2,46,10
7307,1,0,1,2,1,0,0,1,1,32,0,0,0,0,1,2,1,2510,14515,1,2,57,7
7318,1,0,1,2,1,0,0,1,1,16,0,0,0,0,0,3,0,2510,0,1,0,36,4
7327,1,0,1,2,1,0,0,1,1,41,1,0,0,4,1,3,0,4593,31538,1,0,37,7
7350,1,0,1,2,1,2,0,1,1,32,1,0,0,1,0,3,0,3226,0,0,2,28,0
7351,1,0,1,2,1,2,0,1,1,8,1,0,0,0,1,3,0,3226,22206,0,2,48,0
7402,1,0,1,2,1,3,3,1,1,40,0,0,0,4,1,3,0,2738,8601,0,2,53,0
7406,1,0,1,2,1,2,0,0,1,32,1,0,0,1,1,3,0,3226,20622,0,2,60,0
7435,1,0,1,2,1,2,0,0,1,8,1,0,0,1,1,3,0,6770,23142,1,2,54,8
7452,1,0,1,2,1,2,3,1,1,4,1,0,1,0,1,3,0,2738,21116,1,2,45,9
7458,1,0,1,2,1,2,3,1,1,39,1,0,1,0,0,3,0,2786,0,1,0,70,4
7488,1,0,1,2,1,2,3,1,1,8,1,0,0,0,1,3,0,3226,12294,1,1,38,7
7492,1,0,1,2,1,3,0,1,1,45,0,0,0,0,1,3,0,2510,22650,0,2,49,0
7494,1,0,1,2,1,2,0,1,1,35,1,0,0,2,1,3,0,3226,19654,0,2,45,0
7562,1,0,1,2,1,0,3,1,1,33,0,0,0,1,1,3,0,2510,25693,0,2,50,0
7573,1,0,1,2,1,0,3,1,1,45,1,0,0,2,0,3,1,4935,0,0,1,46,0
7582,1,0,1,2,1,0,0,1,1,4,1,0,0,4,0,3,0,3422,0,0,1,36,0
7588,1,0,1,2,1,0,0,1,1,41,0,0,0,4,1,3,0,458,32716,1,1,62,3
7639,1,0,1,2,1,0,0,0,1,8,1,0,0,0,1,2,1,4935,15090,1,1,45,10
7648,1,0,1,2,1,0,3,0,1,36,1,0,0,1,0,3,0,4935,0,1,2,35,7
7697,1,0,1,2,1,2,3,1,1,39,1,0,0,2,0,3,0,3452,0,0,1,70,0
7710,1,0,1,2,1,0,3,1,1,19,0,0,0,2,0,3,0,2510,0,0,2,38,0
7749,1,0,1,2,1,2,0,0,1,32,0,0,0,1,0,3,0,2510,0,0,0,24,0
7845,1,0,1,2,1,2,0,1,1,22,0,0,1,4,0,3,0,4002,0,0,0,50,0
7851,1,0,1,2,1,2,0,1,1,32,1,0,0,2,0,2,1,3226,0,0,0,35,0
7896,1,0,1,2,1,2,3,1,1,48,1,0,1,0,0,3,0,3089,0,1,0,33,5
7899,1,0,1,2,1,0,3,1,1,4,0,0,0,2,0,3,0,2510,0,0,2,39,0
7903,1,0,1,2,1,2,0,0,1,1,1,0,0,2,0,3,0,3226,0,0,1,26,0
7905,1,0,1,2,1,3,0,1,1,47,0,0,0,0,0,3,0,2510,0,0,1,37,0
7940,1,0,1,2,1,3,0,1,1,45,1,0,0,4,0,3,1,4526,0,0,0,44,0
7958,1,0,1,2,1,2,0,1,1,8,1,0,1,4,0,3,0,3089,0,0,0,23,0
7971,1,0,1,2,1,0,1,1,1,33,0,0,0,4,0,3,0,2510,0,0,1,32,0
7992,1,0,1,2,1,2,0,1,1,39,1,0,1,4,0,3,0,3089,0,0,1,36,0
7999,1,0,1,2,1,3,0,1,1,3,0,0,0,4,0,3,0,2510,0,0,0,45,0
8029,1,0,1,2,1,0,3,1,1,32,0,0,1,4,0,3,0,3765,0,1,0,66,5
8032,1,0,1,2,1,0,0,0,1,33,0,0,1,4,0,3,0,3651,0,1,1,45,5
8045,1,0,1,2,1,0,3,1,1,39,0,0,0,4,0,3,0,2510,0,0,1,44,0
8071,1,0,1,2,1,2,0,0,1,3,0,0,1,4,0,3,0,3954,0,0,1,53,0
8261,2,3,0,2,1,0,0,0,1,8,0,0,0,0,0,0,0,2576,4917,1,9,57,5
8265,2,3,0,2,1,2,3,1,1,32,0,0,0,0,0,0,0,1765,0,1,7,25,3
8267,2,3,0,2,1,0,0,1,1,22,0,0,0,2,1,3,0,2258,13530,0,9,48,0
8295,2,3,0,2,1,0,2,0,1,8,0,0,0,0,0,3,0,2593,9626,0,4,47,0
8297,2,3,0,2,1,0,0,0,1,36,0,0,0,2,0,0,0,2869,14877,0,7,67,0
8302,2,3,0,2,1,0,0,1,1,7,1,0,0,1,1,1,1,2593,11806,0,4,49,0
8303,2,3,0,2,1,2,0,1,1,7,1,0,0,1,0,2,1,6160,15212,1,8,54,6
8306,2,3,0,2,1,0,0,1,1,31,0,0,0,2,1,2,1,2760,5845,0,7,56,0
8317,2,3,0,2,1,0,0,0,1,8,0,0,0,0,0,2,1,3647,0,1,6,64,5
8336,2,3,0,2,1,0,2,1,1,36,0,0,0,0,0,0,0,3667,16003,1,8,39,8
8343,2,3,0,2,1,3,0,1,1,11,0,0,0,2,1,3,0,3362,14949,0,5,61,0
8345,2,3,0,2,1,0,0,1,1,35,0,0,0,0,1,3,0,2852,4211,1,4,37,5
8349,2,3,0,2,1,3,0,1,1,32,0,0,0,1,0,2,1,3483,6246,0,7,39,0
8353,2,3,0,2,1,0,0,1,1,16,0,0,0,1,1,3,0,4331,5935,0,8,24,0
8354,2,3,0,2,1,0,0,0,1,22,1,0,0,1,0,2,1,2409,8882,0,6,58,0
8393,2,3,0,2,1,0,0,1,1,50,0,0,0,0,1,3,0,1391,16506,0,5,41,0
8455,2,3,0,2,1,0,0,0,1,39,0,1,0,1,0,0,0,2721,7916,0,4,25,0
8471,2,3,0,2,1,0,0,1,1,35,0,0,0,4,1,0,0,2944,12856,0,4,62,0
8495,2,3,0,2,1,0,0,0,1,8,0,0,0,0,1,2,1,3082,17663,0,5,54,0
8514,2,3,0,2,1,1,0,1,1,32,0,1,0,0,0,2,1,4278,17531,0,4,57,0
8553,2,3,0,2,1,0,0,1,1,35,0,0,0,3,1,2,1,4022,12975,0,9,40,0
8558,2,3,0,2,1,0,3,0,1,41,0,0,0,4,1,2,1,0,21183,0,9,45,0
8586,2,3,0,2,1,3,0,1,1,32,0,0,0,1,0,2,1,3378,26663,0,5,53,0
8616,2,3,0,2,1,0,0,1,1,16,0,0,0,2,0,0,1,3555,9780,0,7,44,0
8629,2,3,0,2,1,0,0,0,1,50,0,0,0,0,1,0,1,2900,12460,0,7,56,0
8653,2,3,0,2,1,0,0,1,1,9,0,0,0,2,1,3,0,2484,7059,0,8,54,0
8697,2,3,0,2,1,3,0,1,1,13,0,0,0,0,1,2,1,2484,12621,0,9,44,0
8736,2,3,0,2,1,3,0,1,1,48,0,0,0,1,0,2,1,2484,12108,0,5,57,0
8740,2,3,0,2,1,0,3,1,1,8,0,0,0,0,0,0,0,3475,11019,1,7,57,7
8764,2,3,0,2,1,0,0,1,1,8,0,0,0,0,0,2,1,2576,7676,0,8,47,0
8796,2,3,0,2,1,0,3,0,1,3,0,0,0,0,0,2,1,2911,12443,0,4,42,0
8833,2,3,0,2,1,0,0,1,1,33,1,0,0,0,0,2,1,2326,4441,1,7,54,5
8854,2,3,0,2,1,0,0,1,1,19,0,0,0,2,0,2,1,2593,15277,0,7,47,0
8855,2,3,0,2,1,0,0,1,1,22,0,0,0,0,1,1,0,2760,14630,0,4,46,0
8858,2,3,0,2,1,0,0,0,1,32,0,0,0,1,0,2,1,0,11081,0,7,44,0
8876,2,3,0,2,1,0,0,1,1,12,0,0,0,2,1,2,1,2780,7571,0,7,49,0
8897,2,3,0,2,1,3,0,0,1,32,1,0,0,0,0,2,1,1406,10469,1,5,42,5
8898,2,3,0,2,1,0,0,0,1,31,0,0,0,0,0,3,0,2760,17315,1,4,59,8
8905,2,3,0,2,1,0,0,1,1,28,0,0,0,1,0,3,1,3424,0,0,7,48,0
8931,2,3,0,2,1,0,1,0,1,8,1,0,0,2,1,3,0,2780,5489,0,4,57,0
8940,2,3,0,2,1,0,0,0,1,32,0,0,0,0,1,2,1,3362,11614,0,7,59,0
8966,2,3,0,2,1,0,0,1,1,27,0,1,0,2,0,2,1,3424,14869,0,7,54,0
8967,2,3,0,2,1,0,0,1,1,48,0,0,0,2,1,2,1,3976,11940,0,4,55,0
8978,2,3,0,2,1,0,0,1,1,32,0,1,0,1,0,0,0,3726,19225,1,7,38,9
8994,2,3,0,2,1,0,0,1,1,22,0,0,0,0,0,1,0,3036,11880,1,6,41,7
9010,2,3,0,2,1,0,0,1,1,8,1,0,0,1,1,0,0,3772,9873,0,7,47,0
9019,2,3,0,2,1,1,0,1,1,8,0,0,0,2,0,0,0,2858,9251,0,4,44,0
9023,2,3,0,2,1,0,3,1,1,8,1,0,0,0,0,2,1,2731,4255,1,5,61,5
9043,2,3,0,2,1,0,0,1,1,52,1,0,0,1,1,2,1,2098,16778,0,9,57,0
9056,2,3,0,2,1,0,0,0,1,32,0,0,0,0,0,0,0,2576,12927,1,6,39,7
9148,2,3,1,2,1,3,0,1,1,32,0,0,0,0,0,2,1,1838,21483,0,7,54,0
